date,equity_ret,oil_ret,dollar_ret,vix_level,term_spread,d10_change,trend_12m
2017-05-31,-0.14787304232260517,-0.28066060418509964,-0.46442110326996033,-0.8921479562276404,1.348242831062997,-0.006411835320716684,0.030876945634824987
2017-06-30,-0.2886710816129406,-0.5047927100858669,-0.4059998935657545,-0.9366936299995788,1.051658389092584,-0.5154996860165504,0.06197073181029215
2017-07-31,0.012799747047714643,0.6081060882005456,-0.7193447135579443,-0.968526073017049,1.242038171062609,0.5102356483767021,-0.06431954068048702
2017-08-31,-0.3780089376146073,-0.6068105455713414,-0.11201021819957976,-0.7498901690676321,1.1070397010765032,-0.48262397268197227,-0.05022532654568487
2017-09-30,0.011855046445474755,0.6251750730167358,0.3053517186895827,-0.9463577761738301,1.0006561512392897,-0.061827920353743474,0.11219475583435776
2017-10-31,0.07119003161392284,0.30877909608614174,0.656166941454855,-0.9862920725044493,0.9874106721009203,0.6211564415020743,0.44384937973278754
2017-11-30,0.19188845986903302,0.33892386114840656,-0.4243077181424432,-0.9332642740998333,0.6973571289352501,-0.059909761710652605,0.3967057547715663
2017-12-31,-0.1841064913821557,0.31853902177433974,-0.08875821043478213,-0.968526073017049,0.5122347205030428,0.17101855618030098,0.33084544814728634
2018-01-31,0.7578548136802401,0.46409831052442985,-1.1481619892221226,-0.8665798955073589,0.4997974400917598,0.7175653213379982,0.6255440751888447
2018-02-28,-1.2233816497938044,-0.5505920009062696,0.6395202152562492,0.5903123815844841,0.7483067329001503,1.1056420310694572,0.01709952645648667
2018-03-31,-0.9615440646932503,0.33950988169015056,-0.28263732431580946,0.1506610950834964,0.5276353962469784,-0.10085541789600792,-0.19726034918355326
2018-04-30,-0.3324835853073825,0.3463956924724533,0.7208253359905239,0.054041758217757765,0.3731796395147956,0.07795789076156022,-0.24781187073040753
2018-05-31,0.05927962154480755,-0.3005089166721674,0.9889622466825989,-0.4753235746615344,0.33762705914647406,0.41716603051299517,-0.1690644968381305
2018-06-30,-0.2880742781260226,0.72564347876104,0.4906559828124392,-0.5323670382003688,0.1738239535000007,-0.30261054473153914,-0.16883762692273985
2018-07-31,0.3533635699673483,-0.594396212754692,-0.1348000868968591,-0.6001465981930842,-0.00846975938740159,-0.1288435879467581,-0.0393751030191095
2018-08-31,0.23636503552623436,-0.1134226846523253,0.5827393981270944,-0.6768939479124142,-0.0629743691948144,-0.03199370288708597,0.194174087560314
2018-09-30,-0.299527293298039,0.2733294962282215,-0.11217210945840735,-0.6304402123635036,-0.09533930677839159,0.4436384307627946,0.07580466341943597
2018-10-31,-1.8993705429733683,-1.0424202707479369,0.9750986732242922,0.1926165951024047,0.00846975938740159,0.580053410757845,-0.6732876603159026
2018-11-30,-0.017893464434087042,-2.1787834757320015,0.009942052115319353,0.19732799141600338,-0.054447286972795265,-0.1782252743777119,-0.7530345258426359
2018-12-31,-2.4102143958522713,-1.0753962568281095,-0.2372079891672463,0.9082608344124511,-0.2462030691679652,-1.2084924306488813,-1.5992710559702994
2019-01-31,1.2004516135043277,1.3393219172618827,-0.6418053653062471,0.2207527046989433,-0.21949942701567357,-0.5237877653295576,-1.4310215387853285
2019-02-28,0.2254762275820598,0.3907187741739362,0.2721039625830946,-0.3334731295191081,-0.21642732659107417,-0.18741142527517876,-0.8802501856372302
2019-03-31,-0.016554950262128887,0.3089952016944138,0.36950206139132274,-0.4292374563443069,-0.23656140014306704,-0.4681224048952914,-0.5210203802900559
2019-04-30,0.41995557048069465,0.3743078540982736,0.11370116561496794,-0.6255183006320094,-0.1871714779321955,-0.1918688005054835,-0.23498685107627088
2019-05-31,-1.8177465683193161,-1.5625232768082662,0.521632130275784,-0.14346701673082118,-0.18525302640830146,-0.6005479131909661,-0.9485228511415761
2019-06-30,1.0097697746259062,0.5855045811413656,-0.6787374563505844,-0.25664903634849234,-0.050675692913056326,-1.360001724523607,-0.4551581559072529
2019-07-31,-0.11569229381556412,-0.06220070089458783,0.3597762979229223,-0.5799216952133746,-0.11839294989474021,-0.09400067214014365,-0.6334658676792787
2019-08-31,-0.7727226890840758,-0.6099727244046739,0.9426440620805632,0.14494734565698458,-0.43726408403633976,-1.8221090287645547,-1.0170622301709298
2019-09-30,-0.03188495051580377,-0.2564209929623646,-0.021530088859941156,-0.2920416485996259,-0.44386437364088416,0.270157931730774,-0.9153202045411394
2019-10-31,0.035089566569312815,-0.11936534753086483,-0.6333746706457414,-0.30385770357657793,-0.24782720058124993,-0.0020680147870834036,-0.17995117436852576
2019-11-30,0.3133186418220013,0.49308165399515075,0.45525822158703144,-0.679891014983437,-0.16481603945779977,0.4031342509825002,-0.054043628300518065
2019-12-31,0.20224192587889858,0.3079995022396115,-0.7808553084281238,-0.5223278753648231,-0.07043166179740544,0.177575044164413,0.9390600610456162
2020-01-31,-0.4236810394097494,-1.5074382499507835,0.4114206800845827,-0.49878147525963373,-0.09108562926740602,-0.46760410544990455,0.3216594499120799
2020-02-29,-2.2337661335443464,-1.262494932535842,0.694729415542993,0.2279802614835773,-0.2144422770859485,-1.0804413696722477,-0.6132012180023716
2020-03-31,-3.1953424519338323,-6.541339845369073,1.6403232158545105,5.0970672485408,0.254480553738583,-2.6554497243059183,-1.8215910269717412
2020-04-30,2.117326750721696,-0.6388194340647677,-0.016360756242581008,3.0165682892817767,0.2752977936787028,-0.9107501312534426,-1.1763493946943762
2020-05-31,0.5401551886524311,4.950676841667782,-0.39662512466426425,1.6677124550389486,0.408515883860211,0.03541587228441999,-0.28001252028008433
2020-06-30,-0.00698627714224737,0.705341472169326,-0.10754719728638792,1.6961473466670334,0.4842049191954347,0.1936413846086968,-0.6665239339931548
2020-07-31,0.7364302295608262,0.06334296522312861,-1.0261136972874245,1.1494029230829004,0.35562784897704763,-0.46661933650367576,-0.34259659606956505
2020-08-31,1.0320370176754134,0.39072379427735215,-0.4393553557906262,0.644587906592352,0.4216715631400161,0.0767045484663576,0.3434678974330104
2020-09-30,-1.2295108597758335,-0.61841246225902,0.44892197070279755,1.2525352705485593,0.48632746130697646,0.08977511811632043,-0.11179969844951469
2020-10-31,-0.9784036211593211,-1.0683856500688043,-0.22407940384165248,1.4813756366166695,0.661437185509161,0.4127793324797874,-0.4970707613523046
2020-11-30,1.7547130101431647,1.8460750581333014,-0.9464194695213441,0.9136709344610994,0.7870151982501069,0.3103633620718593,0.05086340048429261
2020-12-31,0.3756357407540669,0.4454817390330959,-0.6180428988986691,0.5787304452692521,0.9633688008759576,0.23086565077619345,0.11677762681218834
2021-01-31,-0.6245618324590575,0.5152448190482507,0.27149433515091675,0.9027464999936917,1.2505242576970221,0.5773818127075464,0.040414452799829116
2021-02-28,0.15119432709036373,1.2530083955647415,0.3555891107964811,0.6766587888245666,1.6137883171350764,0.6990879461100492,0.9470374698811131
2021-03-31,0.4829814744192094,-0.4303356527502748,0.3922625784899293,0.5108778972319662,2.2196599486996136,1.4275780978802632,2.345321924049785
2021-04-30,0.683123649201979,0.46948722484049543,-0.5552649221612465,-0.054746260872884436,2.234567435101746,0.06746796068215251,1.8001214628810926
2021-05-31,-0.27462317579387474,0.24749005063943005,-0.41813159754484097,0.24478889426368539,2.2235955251097765,-0.09024064525453855,1.4903901984767032
2021-06-30,0.07171987744328426,0.7403727272422729,0.6794237083269051,-0.11344079334087047,1.9414117150038235,-0.45383524509261547,1.5203096929551192
2021-07-31,0.08268552468466783,-0.06296464697006113,0.08982620215946954,-0.03083480030094765,1.5315978150061702,-0.8616907328412534,1.2717940439459943
2021-08-31,0.21041406198401114,-0.744661145049654,0.20023184236759234,-0.04752248860664589,1.4691052770682806,-0.17870870640586334,0.9594608647225784
2021-09-30,-1.4125481672540934,0.6695371607088666,0.5765554114803945,0.25299971259493914,1.5971517117587826,0.34644171528374307,0.8898807443459867
2021-10-31,1.0139657383203302,0.7503488145645841,-0.12457655782836101,0.0034200401621573206,1.7031155448657453,0.8268746743695365,1.647263497496967
2021-11-30,-0.5651465754582511,-2.0260250719740487,0.7543288746344616,0.08379418625764812,1.441932656228795,-0.12746491142203523,0.7653880402647923
2021-12-31,0.5066135747149967,0.961559649463078,-0.26441167163709706,0.4484619364420575,0.939367747768525,-0.42319102597493025,0.8151781818442579
2022-01-31,-1.5233905424999121,1.2778525421308278,0.14485156321701423,0.6818301585416711,0.9365390522237211,1.204336611459528,0.4734958728974467
2022-02-28,-1.058319957698746,0.5104673333837118,-0.06807635674108715,1.0098725332751957,0.3999305447505409,0.671659539460314,0.013709009266767136
2022-03-31,0.34833107368600513,0.25945049251843577,0.04849362995281199,1.1657884384791994,-0.1293872211163123,0.7684634536126567,-0.037477228232303664
2022-04-30,-2.322104225261254,0.21697849362339294,1.4762590904619879,0.834197270850251,-0.14590844292147426,2.5306533994710003,-1.1798897786850395
2022-05-31,-0.3883597777862092,0.6273568610753993,-0.421095549763093,1.465404241196483,-0.01026575655870537,0.5905301272743178,-1.2231258083605256
2022-06-30,-2.229401059614624,-0.5991582398707715,0.9986125878392397,1.3273533069645431,-0.26709335205524215,0.9819757834007748,-2.0978779231478453
2022-07-31,1.4409953095136039,-0.616447338570172,0.30804371425162336,0.9136374705849807,-0.8049945048609277,-1.0553142125600201,-1.5815276793685804
2022-08-31,-1.2998091219764596,-1.0742746590289107,0.6137624821296801,0.5525979597034791,-1.2051114398941463,-0.02478348155903582,-2.155626546879348
2022-09-30,-2.447661095943542,-1.0951052686516425,1.2921960693578283,1.2134627381682306,-1.1776639179066009,2.537054397621497,-2.549116175708884
2022-10-31,1.223383543261111,0.5469654890424784,0.08162271059245384,1.5538318424371838,-1.2792724578731511,1.8886525521948108,-2.469507727149774
2022-11-30,0.7095858020040101,-0.705920959561945,-1.2332811606229224,0.6969187713786329,-1.6960336014743511,-0.4149189668265994,-1.9849287443525216
2022-12-31,-1.6653685751339125,-0.1414864445632501,-0.6211770221976864,0.5033703493723406,-1.8089569236201182,-1.1689565489549696,-2.8105898159908564
2023-01-31,0.868347750597542,-0.23383273416330758,-0.7491633830946344,0.2969894988379678,-1.8157817128710765,-0.3826185453902494,-1.9013902618901668
2023-02-28,-0.9448962003711503,-0.32727518418152185,0.816995844069438,0.2907865130738227,-2.0248074257608404,0.8583250847154533,-1.858273157529588
2023-03-31,0.33370043692364215,-0.23812636196923476,-0.5945472637373942,0.4854903225988347,-1.7470731080436486,-0.37892983077220777,-1.8638348732319037
2023-04-30,-0.08434322136407765,0.009994182389127648,0.004185244421047486,-0.0034200401621573206,-1.5894860692867139,-0.8721300621447678,-1.0131685136226654
2023-05-31,-0.3374346792577402,-1.0943811547156992,0.6173632880649691,-0.026649831761861136,-1.5936005355337022,0.4376671294845118,-0.9938097581065445
2023-06-30,0.9270763041195458,0.19364759575914128,-0.47532356548089477,-0.49083034766949757,-2.2220362730201426,0.6892308330214694,0.20609903622871092
2023-07-31,0.25419951441764144,1.095588431550201,-0.4594140752100657,-0.49987665665987513,-2.2928883614281044,0.5938783416914973,-0.2450515812213297
2023-08-31,-0.764702724631682,0.06542046543702844,0.8397947254264699,-0.25436026594393035,-1.9249939582530922,1.0774683999562957,-0.04163530475563587
2023-09-30,-1.4379125176097176,0.5731071959139906,0.7222550854568953,-0.34131872726937523,-1.7535504108853772,0.8410853184240463,0.34221227581973235
2023-10-31,-0.8560064919274906,-0.9807715290098844,0.5358289231578494,0.13327370754986612,-1.049250120158333,1.7010540679379846,-0.44825066832892346
2023-11-30,1.4036958069447467,-0.734479897745187,-1.1059888638716795,-0.4887976246160191,-1.2566877934439982,-1.2534497245415144,-0.1843904839558036
2023-12-31,0.5190061250818664,-0.5291755233617003,-0.5502926684688634,-0.6549756381279459,-1.3650762227322208,-2.0294476541708133,0.6459815133303104
2024-01-31,-0.05842870700972385,0.3788860334785014,0.7095100927384117,-0.5693515353352875,-1.0402701343018108,0.1252268001806029,0.2936750990209547
2024-02-29,0.6690632789648141,0.2023872688254977,0.29194051066614696,-0.49373147213629864,-1.1755536212303177,0.5856062825431674,0.9072084622588066
2024-03-31,0.2517534416927457,0.3693279307534868,-0.004185244421047486,-0.5183882644945104,-1.2566428935147158,-0.02820020164204562,0.876056988981464
2024-04-30,-1.2817298353846676,-0.15489160137533894,0.6807411745265491,-0.21809699169423824,-1.1710105647492695,1.334997545734328,0.4208803592074069
2024-05-31,0.595096816779204,-0.6714094254446686,-0.23526797742558286,-0.6115084438791634,-1.2464424459440566,-0.2673379115665695,0.7753745038337445
2024-06-30,0.3259556533547478,0.38869639018142643,0.7213563184219053,-0.6615558530410628,-1.3548532177808232,-0.7644530450740296,0.5468634542705968
2024-07-31,-0.15316235923544916,-0.4607612667781068,-0.13263567353557115,-0.44346158771893907,-1.0072890953378564,-0.26654632695907116,0.39200820319571666
2024-08-31,0.08446243691128465,-0.6263641316779835,-0.3693987978701394,0.18751837417697267,-0.7192764580486696,-1.5946274021854088,0.714811324448936
2024-09-30,0.03025733593654869,-0.7716714476362497,-0.28608262663020695,-0.023168530499258256,-0.3505174206623349,-0.6420245907171837,1.2729239658030251
2024-10-31,-0.5982588991406532,-0.009994182389127648,1.1682784978126317,0.2703903467137482,-0.30868701381795394,1.5060787690293873,1.370904583962058
2024-11-30,0.7801549574181648,-0.26627148794699745,0.60441051857076,-0.23374757640122296,-0.3553807919498947,1.0444167311301573,1.1338706810516639
2024-12-31,-0.9207196680707275,0.3802111301284199,0.8757242037958682,-0.2527915640831979,-0.22847941287219584,0.11506813105107534,0.5865708142813894
2025-01-31,0.17010589180414126,-0.06341379671565954,-0.19312424628260752,-0.13812385899024954,0.13251601855999787,0.9504631771214094,0.6734463541085555
2025-02-28,-0.6905880519667156,-0.4393962920133111,-0.01309958629332354,-0.11201207942328291,-0.08640658400532386,-0.7685287634400019,0.15658613266082957
2025-03-31,-1.63356677945624,0.11168761536501913,-0.4351645865007714,0.510671558707283,0.04451215716608001,-0.7378454362732546,-0.5601027748808733
2025-04-30,-0.550148347042495,-1.6555953615945393,-1.2462054667017357,1.8043241660368332,0.4046095900126235,-0.03824484489359161,-0.2819981156425895
2025-05-31,0.8638201333549204,0.15099180809513327,-0.21601549523042224,0.3344552120426895,0.4090995829408863,0.5664032880916825,-0.17984516675507317
2025-06-30,0.6268310143492427,0.5148634900626734,-0.7183829453993794,0.07138213038824656,0.3915437105913828,-0.1990576138129648,-0.0654698837880531
2025-07-31,0.060475840119302515,0.38021387062346235,0.800831877992735,-0.18697486544067374,0.4199163840862407,0.0020680147870834036,0.015742912843078972
2025-08-31,0.00698627714224737,-0.8419382027141017,-0.4417652126862612,-0.26763735639758096,0.5168594132191516,-0.5578447507044445,-0.013709009266767136
2025-09-30,0.3392176908813394,-0.2622372682891485,0.025397062599074587,-0.26264266546617715,0.4997974400917598,-0.6291062126316387,0.10373971736076139
2025-10-31,0.08142790026017323,-0.2957403534948581,0.45434697084913156,0.030902744430532942,0.478204655918576,-0.27494748978743977,0.36211703929720307
2025-11-30,-0.36221332032575493,-0.542240329330695,-0.05910020515463971,0.24593883473393888,0.48468113056661355,0.10030916169265983,-0.07214482444476955
2025-12-31,-0.400483053284921,-0.29619701091093603,-0.37706433183883603,-0.2934239002759912,0.6702130807780363,0.17154078213663954,0.12561882701959853
2026-01-31,-0.10461462563703744,0.8707269661667038,-0.560584789141655,-0.21281744297438815,0.7347587700276651,0.25850184838539425,0.02118609176562772
2026-02-28,-0.5722310716115914,0.19919706040492097,0.022976898144381325,0.17406755534309926,0.6927253467566212,-0.39510956202401076,0.06617852010703336
2026-03-31,-1.4868116024952462,3.4225911778108737,1.1037289487523896,0.9905020581024261,0.46106104655612573,0.46448205806343856,0.12196628829219852
2026-04-30,1.4780192591027501,-0.3497351384594116,-0.7055603986456885,0.2777437672138432,0.4415173318829309,0.2327456642189983,0.8929574491857304
